date,rate
2021-10-01,5800825265.223096
2021-10-02,5779143204.682193
2021-10-03,5898943322.63851
2021-10-04,5770003989.775278
2021-10-05,5768613719.716877
2021-10-06,5809.925426
2021-10-07,5833.707219
2021-10-08,5824.658036
2021-10-09,5903.866936
2021-10-10,5929.33971
2021-10-11,5799.038677
2021-10-12,5796.549673
2021-10-13,5768.07779
2021-10-14,5844.066363
2021-10-15,5895.07741
2021-10-16,5954.49564
2021-10-17,6008.018321
2021-10-18,5813.10067
2021-10-19,5847.665474
2021-10-20,5878.58142
2021-10-21,5862.223306
2021-10-22,5954.346843
2021-10-23,6073.409004
2021-10-24,6099.296688
2021-10-25,6065.142854
2021-10-26,6153.977741
2021-10-27,6104.685698
2021-10-28,6176.445052
2021-10-29,6175.42154
2021-10-30,6312.462936
2021-10-31,6329.630009
2021-11-01,6117.608257
