date,rate
2021-10-01,1.291916
2021-10-02,1.290914
2021-10-03,1.290678
2021-10-04,1.292308
2021-10-05,1.293384
2021-10-06,1.285038
2021-10-07,1.285665
2021-10-08,1.291426
2021-10-09,1.287468
2021-10-10,1.28686
2021-10-11,1.290772
2021-10-12,1.287619
2021-10-13,1.294977
2021-10-14,1.302924
2021-10-15,1.306177
2021-10-16,1.305501
2021-10-17,1.305212
2021-10-18,1.29724
2021-10-19,1.300283
2021-10-20,1.302892
2021-10-21,1.297831
2021-10-22,1.299859
2021-10-23,1.300309
2021-10-24,1.300205
2021-10-25,1.30005
2021-10-26,1.300238
2021-10-27,1.308197
2021-10-28,1.327494
2021-10-29,1.311931
2021-10-30,1.311556
2021-10-31,1.312306
2021-11-01,1.309361
