date,rate
2021-10-01,2662.751369
2021-10-02,2658.703186
2021-10-03,2660.116818
2021-10-04,2626.21405
2021-10-05,2604.101452
2021-10-06,2584.200927
2021-10-07,2581.662096
2021-10-08,2578.310499
2021-10-09,2581.210144
2021-10-10,2582.071104
2021-10-11,2576.050109
2021-10-12,2568.693617
2021-10-13,2559.714435
2021-10-14,2561.877331
2021-10-15,2583.047577
2021-10-16,2582.075207
2021-10-17,2578.947064
2021-10-18,2557.754275
2021-10-19,2539.891968
2021-10-20,2540.995606
2021-10-21,2503.142465
2021-10-22,2473.340605
2021-10-23,2508.780768
2021-10-24,2507.59662
2021-10-25,2528.506806
2021-10-26,2535.287734
2021-10-27,2540.169693
2021-10-28,2526.775277
2021-10-29,2520.338985
2021-10-30,2514.602806
2021-10-31,2517.785835
2021-11-01,2527.912033
