date,rate
2021-10-01,1.848896
2021-10-02,1.849404
2021-10-03,1.840931
2021-10-04,1.846677
2021-10-05,1.846366
2021-10-06,1.844774
2021-10-07,1.846375
2021-10-08,1.849477
2021-10-09,1.850643
2021-10-10,1.850697
2021-10-11,1.850896
2021-10-12,1.851027
2021-10-13,1.849488
2021-10-14,1.848997
2021-10-15,1.849802
2021-10-16,1.8495
2021-10-17,1.849354
2021-10-18,1.849881
2021-10-19,1.849287
2021-10-20,1.847653
2021-10-21,1.848338
2021-10-22,1.848797
2021-10-23,1.846822
2021-10-24,1.846322
2021-10-25,1.848848
2021-10-26,1.847652
2021-10-27,1.838937
2021-10-28,1.844755
2021-10-29,1.840621
2021-10-30,1.83596
2021-10-31,1.83585
2021-11-01,1.843006
