date,rate
2021-10-01,1008.473646
2021-10-02,1010.640092
2021-10-03,1010.658876
2021-10-04,1009.068645
2021-10-05,1013.068934
2021-10-06,1007.898682
2021-10-07,1004.577141
2021-10-08,1004.080362
2021-10-09,1004.404831
2021-10-10,1004.279071
2021-10-11,1001.521694
2021-10-12,997.987796
2021-10-13,992.119553
2021-10-14,1000.834942
2021-10-15,1004.375463
2021-10-16,1003.303952
2021-10-17,1003.513372
2021-10-18,1004.358094
2021-10-19,1004.362609
2021-10-20,1005.744883
2021-10-21,1009.438494
2021-10-22,1008.977439
2021-10-23,1005.115048
2021-10-24,1004.808092
2021-10-25,1005.428106
2021-10-26,1006.628461
2021-10-27,1002.851054
2021-10-28,1004.060881
2021-10-29,1008.570661
2021-10-30,1002.392951
2021-10-31,1002.289844
2021-11-01,1003.910557
