date,rate
2021-10-01,10.642737
2021-10-02,10.647665
2021-10-03,10.628295
2021-10-04,10.680551
2021-10-05,10.645331
2021-10-06,10.730233
2021-10-07,10.670662
2021-10-08,10.665473
2021-10-09,10.655358
2021-10-10,10.656349
2021-10-11,10.544534
2021-10-12,10.529146
2021-10-13,10.463731
2021-10-14,10.427101
2021-10-15,10.346408
2021-10-16,10.363149
2021-10-17,10.346202
2021-10-18,10.371888
2021-10-19,10.286936
2021-10-20,10.289478
2021-10-21,10.348406
2021-10-22,10.368786
2021-10-23,10.379561
2021-10-24,10.379452
2021-10-25,10.271018
2021-10-26,10.224731
2021-10-27,10.300404
2021-10-28,10.298434
2021-10-29,10.30465
2021-10-30,10.309994
2021-10-31,10.3068
2021-11-01,10.299768
