date,rate
2021-10-01,583.826242
2021-10-02,582.93474
2021-10-03,582.766798
2021-10-04,587.402842
2021-10-05,593.195276
2021-10-06,591.883153
2021-10-07,595.081421
2021-10-08,601.860883
2021-10-09,602.614084
2021-10-10,601.971213
2021-10-11,607.47359
2021-10-12,607.463715
2021-10-13,601.856032
2021-10-14,606.178458
2021-10-15,610.370489
2021-10-16,610.904398
2021-10-17,610.897388
2021-10-18,607.406763
2021-10-19,607.604337
2021-10-20,609.108695
2021-10-21,611.984454
2021-10-22,607.712325
2021-10-23,608.996719
2021-10-24,608.829512
2021-10-25,605.518468
2021-10-26,604.502217
2021-10-27,605.529533
2021-10-28,607.180945
2021-10-29,609.614439
2021-10-30,611.765714
2021-10-31,612.211605
2021-11-01,609.638207
