date,rate
2021-10-01,10.812313
2021-10-02,10.801106
2021-10-03,10.793642
2021-10-04,10.936544
2021-10-05,10.926502
2021-10-06,10.938459
2021-10-07,10.884952
2021-10-08,10.919996
2021-10-09,10.923455
2021-10-10,10.902596
2021-10-11,11.021327
2021-10-12,11.014513
2021-10-13,10.918526
2021-10-14,10.973436
2021-10-15,10.86118
2021-10-16,10.827675
2021-10-17,10.82692
2021-10-18,10.879191
2021-10-19,10.863219
2021-10-20,10.846986
2021-10-21,10.92525
2021-10-22,11.053048
2021-10-23,11.065257
2021-10-24,11.062081
2021-10-25,11.024664
2021-10-26,11.140912
2021-10-27,11.301212
2021-10-28,11.406254
2021-10-29,11.459397
2021-10-30,11.455176
2021-10-31,11.463658
2021-11-01,11.458126
