date,rate
2021-10-01,395.757647
2021-10-02,395.541763
2021-10-03,395.572966
2021-10-04,397.307696
2021-10-05,397.24871
2021-10-06,399.10847
2021-10-07,398.999825
2021-10-08,400.223814
2021-10-09,400.180237
2021-10-10,399.955241
2021-10-11,402.032808
2021-10-12,401.846853
2021-10-13,401.248398
2021-10-14,399.937684
2021-10-15,399.397513
2021-10-16,399.163642
2021-10-17,398.896973
2021-10-18,401.193099
2021-10-19,400.279898
2021-10-20,398.960524
2021-10-21,398.866352
2021-10-22,399.698645
2021-10-23,400.055338
2021-10-24,399.977309
2021-10-25,400.035669
2021-10-26,399.225125
2021-10-27,399.690682
2021-10-28,398.703345
2021-10-29,399.378018
2021-10-30,398.494787
2021-10-31,398.438572
2021-11-01,399.419377
