date,rate
2021-10-01,15.130875
2021-10-02,15.131095
2021-10-03,15.106527
2021-10-04,15.127372
2021-10-05,15.086136
2021-10-06,15.093431
2021-10-07,15.109959
2021-10-08,15.105863
2021-10-09,15.066271
2021-10-10,15.062918
2021-10-11,15.107322
2021-10-12,15.104144
2021-10-13,15.119584
2021-10-14,15.110816
2021-10-15,15.100339
2021-10-16,15.053775
2021-10-17,15.043011
2021-10-18,15.109474
2021-10-19,15.118171
2021-10-20,15.107796
2021-10-21,15.061761
2021-10-22,15.060662
2021-10-23,15.058361
2021-10-24,15.057561
2021-10-25,15.051326
2021-10-26,15.044646
2021-10-27,15.072344
2021-10-28,15.058202
2021-10-29,15.064737
2021-10-30,15.031576
2021-10-31,15.029257
2021-11-01,15.202409
