date,rate
2021-10-01,0.337901
2021-10-02,0.337699
2021-10-03,0.337804
2021-10-04,0.337243
2021-10-05,0.336883
2021-10-06,0.337739
2021-10-07,0.336752
2021-10-08,0.337414
2021-10-09,0.337281
2021-10-10,0.337317
2021-10-11,0.336032
2021-10-12,0.335733
2021-10-13,0.33612
2021-10-14,0.333203
2021-10-15,0.331405
2021-10-16,0.331493
2021-10-17,0.331642
2021-10-18,0.331402
2021-10-19,0.328143
2021-10-20,0.326923
2021-10-21,0.328217
2021-10-22,0.329281
2021-10-23,0.328884
2021-10-24,0.32911
2021-10-25,0.32745
2021-10-26,0.327456
2021-10-27,0.326677
2021-10-28,0.327583
2021-10-29,0.325892
2021-10-30,0.325885
2021-10-31,0.325719
2021-11-01,0.32556
