date,rate
2021-10-01,0.002021
2021-10-02,0.002023
2021-10-03,0.002024
2021-10-04,0.002022
2021-10-05,0.002025
2021-10-06,0.002038
2021-10-07,0.002032
2021-10-08,0.002032
2021-10-09,0.002033
2021-10-10,0.002034
2021-10-11,0.002034
2021-10-12,0.002037
2021-10-13,0.002029
2021-10-14,0.002025
2021-10-15,0.002025
2021-10-16,0.002025
2021-10-17,0.002025
2021-10-18,0.002023
2021-10-19,0.002018
2021-10-20,0.002014
2021-10-21,0.002016
2021-10-22,0.002022
2021-10-23,0.00202
2021-10-24,0.002021
2021-10-25,0.002024
2021-10-26,0.002026
2021-10-27,0.00202
2021-10-28,0.002001
2021-10-29,0.002025
2021-10-30,0.002024
2021-10-31,0.002024
2021-11-01,0.002022
2021-11-02,0.002017
2021-11-03,0.002011
