date,rate
2021-10-01,1.148572
2021-10-02,1.149162
2021-10-03,1.148505
2021-10-04,1.146578
2021-10-05,1.147946
2021-10-06,1.149441
2021-10-07,1.149437
2021-10-08,1.147883
2021-10-09,1.147947
2021-10-10,1.1479
2021-10-11,1.145662
2021-10-12,1.144661
2021-10-13,1.142804
2021-10-14,1.141497
2021-10-15,1.14225
2021-10-16,1.141543
2021-10-17,1.142297
2021-10-18,1.146155
2021-10-19,1.146134
2021-10-20,1.143493
2021-10-21,1.142218
2021-10-22,1.140164
2021-10-23,1.140378
2021-10-24,1.140356
2021-10-25,1.14049
2021-10-26,1.139402
2021-10-27,1.141109
2021-10-28,1.140112
2021-10-29,1.137923
2021-10-30,1.137687
2021-10-31,1.137682
2021-11-01,1.139887
