date,rate
2021-10-01,1.165259
2021-10-02,1.165092
2021-10-03,1.1646
2021-10-04,1.162588
2021-10-05,1.159861
2021-10-06,1.157476
2021-10-07,1.162449
2021-10-08,1.15998
2021-10-09,1.158917
2021-10-10,1.158996
2021-10-11,1.161763
2021-10-12,1.160388
2021-10-13,1.160187
2021-10-14,1.163048
2021-10-15,1.164232
2021-10-16,1.164051
2021-10-17,1.162739
2021-10-18,1.165032
2021-10-19,1.167076
2021-10-20,1.166918
2021-10-21,1.168649
2021-10-22,1.168615
2021-10-23,1.169329
2021-10-24,1.169332
2021-10-25,1.171096
2021-10-26,1.171733
2021-10-27,1.17534
2021-10-28,1.184704
2021-10-29,1.185684
2021-10-30,1.185847
2021-10-31,1.187221
2021-11-01,1.191249
