date,rate
2021-10-01,1.325208
2021-10-02,1.325183
2021-10-03,1.324142
2021-10-04,1.320309
2021-10-05,1.317423
2021-10-06,1.322641
2021-10-07,1.326482
2021-10-08,1.322667
2021-10-09,1.322137
2021-10-10,1.322138
2021-10-11,1.325017
2021-10-12,1.327538
2021-10-13,1.323427
2021-10-14,1.324373
2021-10-15,1.325052
2021-10-16,1.324419
2021-10-17,1.322915
2021-10-18,1.324402
2021-10-19,1.324082
2021-10-20,1.321811
2021-10-21,1.324303
2021-10-22,1.325041
2021-10-23,1.325376
2021-10-24,1.324668
2021-10-25,1.330663
2021-10-26,1.333882
2021-10-27,1.337142
2021-10-28,1.337972
2021-10-29,1.354682
2021-10-30,1.353629
2021-10-31,1.355163
2021-11-01,1.360928
