date,rate
2021-10-01,131045045442.17091
2021-10-02,130478371565.45808
2021-10-03,133011587509.99419
2021-10-04,129578215092.75674
2021-10-05,129006332059.05832
2021-10-06,129854.138824
2021-10-07,129747.355949
2021-10-08,129268.911923
2021-10-09,131047.578737
2021-10-10,131601.491156
2021-10-11,128696.719861
2021-10-12,128778.915529
2021-10-13,128648.224129
2021-10-14,129530.948518
2021-10-15,129874.857134
2021-10-16,130997.899859
2021-10-17,131987.048054
2021-10-18,128765.813422
2021-10-19,129031.494965
2021-10-20,129716.001294
2021-10-21,129925.505193
2021-10-22,130596.490493
2021-10-23,133382.726571
2021-10-24,133962.214024
2021-10-25,132137.906971
2021-10-26,133928.229584
2021-10-27,134795.094256
2021-10-28,137081.663254
2021-10-29,138500.842031
2021-10-30,141479.958873
2021-10-31,142028.803473
2021-11-01,138053.117202
