date,rate
2021-10-01,8.642937
2021-10-02,8.628047
2021-10-03,8.634652
2021-10-04,8.670633
2021-10-05,8.639393
2021-10-06,8.651598
2021-10-07,8.678725
2021-10-08,8.688562
2021-10-09,8.689262
2021-10-10,8.687599
2021-10-11,8.685482
2021-10-12,8.710546
2021-10-13,8.69042
2021-10-14,8.702093
2021-10-15,8.690122
2021-10-16,8.691715
2021-10-17,8.683677
2021-10-18,8.699577
2021-10-19,8.665327
2021-10-20,8.677762
2021-10-21,8.683879
2021-10-22,8.69471
2021-10-23,8.686007
2021-10-24,8.686652
2021-10-25,8.705437
2021-10-26,8.689302
2021-10-27,8.722313
2021-10-28,8.779635
2021-10-29,8.804914
2021-10-30,8.813097
2021-10-31,8.819907
2021-11-01,8.848258
