date,rate
2021-10-01,1.20409
2021-10-02,1.203727
2021-10-03,1.203723
2021-10-04,1.207607
2021-10-05,1.203588
2021-10-06,1.197021
2021-10-07,1.197579
2021-10-08,1.198317
2021-10-09,1.199498
2021-10-10,1.19946
2021-10-11,1.197968
2021-10-12,1.194455
2021-10-13,1.197229
2021-10-14,1.200702
2021-10-15,1.201248
2021-10-16,1.20234
2021-10-17,1.202229
2021-10-18,1.20294
2021-10-19,1.205079
2021-10-20,1.206169
2021-10-21,1.203029
2021-10-22,1.201651
2021-10-23,1.203466
2021-10-24,1.203594
2021-10-25,1.199532
2021-10-26,1.19851
2021-10-27,1.200261
2021-10-28,1.209462
2021-10-29,1.198605
2021-10-30,1.199551
2021-10-31,1.19955
2021-11-01,1.198914
