date,rate
2021-10-01,1.345418
2021-10-02,1.344187
2021-10-03,1.343891
2021-10-04,1.339818
2021-10-05,1.33027
2021-10-06,1.333644
2021-10-07,1.330351
2021-10-08,1.3285
2021-10-09,1.323546
2021-10-10,1.32299
2021-10-11,1.329933
2021-10-12,1.325595
2021-10-13,1.324549
2021-10-14,1.317236
2021-10-15,1.312713
2021-10-16,1.311861
2021-10-17,1.311164
2021-10-18,1.314445
2021-10-19,1.305965
2021-10-20,1.306757
2021-10-21,1.30614
2021-10-22,1.30852
2021-10-23,1.308827
2021-10-24,1.307591
2021-10-25,1.303195
2021-10-26,1.303091
2021-10-27,1.310702
2021-10-28,1.308618
2021-10-29,1.312553
2021-10-30,1.311961
2021-10-31,1.312406
2021-11-01,1.314649
