date,rate
2021-10-01,1.364903
2021-10-02,1.365568
2021-10-03,1.365821
2021-10-04,1.363175
2021-10-05,1.362626
2021-10-06,1.367301
2021-10-07,1.364112
2021-10-08,1.359275
2021-10-09,1.360617
2021-10-10,1.361589
2021-10-11,1.360289
2021-10-12,1.360404
2021-10-13,1.354392
2021-10-14,1.344747
2021-10-15,1.342518
2021-10-16,1.343854
2021-10-17,1.344066
2021-10-18,1.351317
2021-10-19,1.348157
2021-10-20,1.344463
2021-10-21,1.344631
2021-10-22,1.341922
2021-10-23,1.34245
2021-10-24,1.342376
2021-10-25,1.341832
2021-10-26,1.343592
2021-10-27,1.338283
2021-10-28,1.340169
2021-10-29,1.334402
2021-10-30,1.33603
2021-10-31,1.335266
2021-11-01,1.337523
