date,rate
2021-10-01,10548.165995
2021-10-02,10507.43211
2021-10-03,10507.768539
2021-10-04,10515.17148
2021-10-05,10489.846298
2021-10-06,10481.205188
2021-10-07,10468.941398
2021-10-08,10498.159351
2021-10-09,10494.257167
2021-10-10,10495.470147
2021-10-11,10496.084478
2021-10-12,10479.611455
2021-10-13,10508.7392
2021-10-14,10457.782227
2021-10-15,10434.09774
2021-10-16,10458.724702
2021-10-17,10446.2255
2021-10-18,10472.754501
2021-10-19,10487.574152
2021-10-20,10498.474152
2021-10-21,10497.374185
2021-10-22,10491.656571
2021-10-23,10515.451206
2021-10-24,10508.983613
2021-10-25,10511.603832
2021-10-26,10502.783015
2021-10-27,10521.919036
2021-10-28,10554.666626
2021-10-29,10513.45152
2021-10-30,10510.595785
2021-10-31,10522.542089
2021-11-01,10555.128224
