date,rate
2021-10-01,0.0
2021-10-02,0.0
2021-10-03,0.0
2021-10-04,0.0
2021-10-05,0.0
2021-10-06,3.6e-05
2021-10-07,3.6e-05
2021-10-08,3.6e-05
2021-10-09,3.5e-05
2021-10-10,3.5e-05
2021-10-11,3.6e-05
2021-10-12,3.6e-05
2021-10-13,3.6e-05
2021-10-14,3.5e-05
2021-10-15,3.5e-05
2021-10-16,3.5e-05
2021-10-17,3.4e-05
2021-10-18,3.5e-05
2021-10-19,3.5e-05
2021-10-20,3.5e-05
2021-10-21,3.5e-05
2021-10-22,3.5e-05
2021-10-23,3.5e-05
2021-10-24,3.5e-05
2021-10-25,3.5e-05
2021-10-26,3.5e-05
2021-10-27,3.5e-05
2021-10-28,3.5e-05
2021-10-29,3.5e-05
2021-10-30,3.4e-05
2021-10-31,3.4e-05
2021-11-01,3.5e-05
