date,rate
2021-10-01,10.873351
2021-10-02,10.878929
2021-10-03,10.872709
2021-10-04,10.854468
2021-10-05,10.867417
2021-10-06,10.881577
2021-10-07,10.881535
2021-10-08,10.866822
2021-10-09,10.867434
2021-10-10,10.866985
2021-10-11,10.845795
2021-10-12,10.836327
2021-10-13,10.818745
2021-10-14,10.80637
2021-10-15,10.813497
2021-10-16,10.806805
2021-10-17,10.813943
2021-10-18,10.850468
2021-10-19,10.850269
2021-10-20,10.825261
2021-10-21,10.813192
2021-10-22,10.793755
2021-10-23,10.795774
2021-10-24,10.79557
2021-10-25,10.796836
2021-10-26,10.786537
2021-10-27,10.802694
2021-10-28,10.793255
2021-10-29,10.772537
2021-10-30,10.770299
2021-10-31,10.770251
2021-11-01,10.791126
