date,rate
2021-10-01,3.293102
2021-10-02,3.290247
2021-10-03,3.291024
2021-10-04,3.270065
2021-10-05,3.267325
2021-10-06,3.280752
2021-10-07,3.263086
2021-10-08,3.245093
2021-10-09,3.243641
2021-10-10,3.243313
2021-10-11,3.239838
2021-10-12,3.235981
2021-10-13,3.237768
2021-10-14,3.215528
2021-10-15,3.221759
2021-10-16,3.219285
2021-10-17,3.217239
2021-10-18,3.215601
2021-10-19,3.212947
2021-10-20,3.205662
2021-10-21,3.210088
2021-10-22,3.219775
2021-10-23,3.215264
2021-10-24,3.215646
2021-10-25,3.218193
2021-10-26,3.222296
2021-10-27,3.20923
2021-10-28,3.212253
2021-10-29,3.223995
2021-10-30,3.22216
2021-10-31,3.221585
2021-11-01,3.223018
