date,rate
2021-10-01,0.096888
2021-10-02,0.096813
2021-10-03,0.096813
2021-10-04,0.095638
2021-10-05,0.095798
2021-10-06,0.095998
2021-10-07,0.096933
2021-10-08,0.096547
2021-10-09,0.096538
2021-10-10,0.09664
2021-10-11,0.096075
2021-10-12,0.096281
2021-10-13,0.097056
2021-10-14,0.096207
2021-10-15,0.096567
2021-10-16,0.096875
2021-10-17,0.096922
2021-10-18,0.096296
2021-10-19,0.096145
2021-10-20,0.09618
2021-10-21,0.095628
2021-10-22,0.094554
2021-10-23,0.094294
2021-10-24,0.094325
2021-10-25,0.094857
2021-10-26,0.094058
2021-10-27,0.092671
2021-10-28,0.091793
2021-10-29,0.091559
2021-10-30,0.091569
2021-10-31,0.091519
2021-11-01,0.091218
