date,rate
2021-10-01,1.870064
2021-10-02,1.866553
2021-10-03,1.868867
2021-10-04,1.862358
2021-10-05,1.864818
2021-10-06,1.859234
2021-10-07,1.88329
2021-10-08,1.879628
2021-10-09,1.881113
2021-10-10,1.882523
2021-10-11,1.874143
2021-10-12,1.881684
2021-10-13,1.896128
2021-10-14,1.897192
2021-10-15,1.911012
2021-10-16,1.917865
2021-10-17,1.918343
2021-10-18,1.908666
2021-10-19,1.917499
2021-10-20,1.931433
2021-10-21,1.910522
2021-10-22,1.884244
2021-10-23,1.878977
2021-10-24,1.879459
2021-10-25,1.895164
2021-10-26,1.871162
2021-10-27,1.850453
2021-10-28,1.83874
2021-10-29,1.826054
2021-10-30,1.829416
2021-10-31,1.828687
2021-11-01,1.821981
