date,rate
2021-10-01,1.972491
2021-10-02,1.970762
2021-10-03,1.972455
2021-10-04,1.968766
2021-10-05,1.957628
2021-10-06,1.974576
2021-10-07,1.965569
2021-10-08,1.953319
2021-10-09,1.957724
2021-10-10,1.958224
2021-10-11,1.963528
2021-10-12,1.96128
2021-10-13,1.965667
2021-10-14,1.973848
2021-10-15,1.975905
2021-10-16,1.974469
2021-10-17,1.97484
2021-10-18,1.96757
2021-10-19,1.972137
2021-10-20,1.973808
2021-10-21,1.966183
2021-10-22,1.963234
2021-10-23,1.966855
2021-10-24,1.966888
2021-10-25,1.955761
2021-10-26,1.957249
2021-10-27,1.952537
2021-10-28,1.965415
2021-10-29,1.947977
2021-10-30,1.95125
2021-10-31,1.951053
2021-11-01,1.948157
