date,rate
2021-10-01,8.52609
2021-10-02,8.509118
2021-10-03,8.516658
2021-10-04,8.535605
2021-10-05,8.504459
2021-10-06,8.579967
2021-10-07,8.523792
2021-10-08,8.498998
2021-10-09,8.517718
2021-10-10,8.518818
2021-10-11,8.483622
2021-10-12,8.395302
2021-10-13,8.390224
2021-10-14,8.414724
2021-10-15,8.483137
2021-10-16,8.484924
2021-10-17,8.501909
2021-10-18,8.459753
2021-10-19,8.458237
2021-10-20,8.480068
2021-10-21,8.441585
2021-10-22,8.42794
2021-10-23,8.442282
2021-10-24,8.440854
2021-10-25,8.315527
2021-10-26,8.3643
2021-10-27,8.354761
2021-10-28,8.387801
2021-10-29,8.352154
2021-10-30,8.347264
2021-10-31,8.346257
2021-11-01,8.374827
