date,rate
2021-10-01,3.214701
2021-10-02,3.215129
2021-10-03,3.229657
2021-10-04,3.216783
2021-10-05,3.219306
2021-10-06,3.249359
2021-10-07,3.2449
2021-10-08,3.23674
2021-10-09,3.235321
2021-10-10,3.234125
2021-10-11,3.226819
2021-10-12,3.238465
2021-10-13,3.229406
2021-10-14,3.225284
2021-10-15,3.221193
2021-10-16,3.221591
2021-10-17,3.222416
2021-10-18,3.231414
2021-10-19,3.228641
2021-10-20,3.23251
2021-10-21,3.243757
2021-10-22,3.249858
2021-10-23,3.251312
2021-10-24,3.252059
2021-10-25,3.263513
2021-10-26,3.267784
2021-10-27,3.281551
2021-10-28,3.25087
2021-10-29,3.286236
2021-10-30,3.290445
2021-10-31,3.291027
2021-11-01,3.279932
