date,rate
2021-10-01,829.503923
2021-10-02,831.165159
2021-10-03,832.532338
2021-10-04,829.912851
2021-10-05,834.958867
2021-10-06,830.631623
2021-10-07,826.799889
2021-10-08,826.385222
2021-10-09,827.57897
2021-10-10,827.616542
2021-10-11,824.158889
2021-10-12,820.843226
2021-10-13,815.450969
2021-10-14,823.166581
2021-10-15,826.596111
2021-10-16,826.743995
2021-10-17,827.268872
2021-10-18,826.02939
2021-10-19,826.025073
2021-10-20,827.971227
2021-10-21,833.856119
2021-10-22,833.435005
2021-10-23,830.370079
2021-10-24,830.148466
2021-10-25,830.648918
2021-10-26,831.439216
2021-10-27,826.930252
2021-10-28,829.274177
2021-10-29,831.688809
2021-10-30,827.265624
2021-10-31,827.284943
2021-11-01,820.450385
