date,rate
2021-10-01,20577548501.211224
2021-10-02,20535121520.84066
2021-10-03,20948424355.529102
2021-10-04,20342234522.848255
2021-10-05,20279163781.259834
2021-10-06,20366.674324
2021-10-07,20329.049602
2021-10-08,20145.784868
2021-10-09,20473.64992
2021-10-10,20564.064835
2021-10-11,19988.619387
2021-10-12,20031.428315
2021-10-13,20135.895681
2021-10-14,20277.940541
2021-10-15,20449.936917
2021-10-16,20748.908235
2021-10-17,20923.453699
2021-10-18,20384.426522
2021-10-19,20454.168703
2021-10-20,20666.604292
2021-10-21,20565.243121
2021-10-22,20737.584077
2021-10-23,21194.841429
2021-10-24,21285.354614
2021-10-25,20935.170698
2021-10-26,21205.667645
2021-10-27,21270.973114
2021-10-28,21338.963443
2021-10-29,21320.158143
2021-10-30,21764.544181
2021-10-31,21824.935168
2021-11-01,21038.174014
