date,rate
2021-10-01,8.330081
2021-10-02,8.351273
2021-10-03,8.333928
2021-10-04,8.322099
2021-10-05,8.298725
2021-10-06,8.268046
2021-10-07,8.297309
2021-10-08,8.225999
2021-10-09,8.251685
2021-10-10,8.234379
2021-10-11,8.231425
2021-10-12,8.208217
2021-10-13,8.286585
2021-10-14,8.314362
2021-10-15,8.368404
2021-10-16,8.412894
2021-10-17,8.40988
2021-10-18,8.483909
2021-10-19,8.516357
2021-10-20,8.598596
2021-10-21,8.56292
2021-10-22,8.632706
2021-10-23,8.642589
2021-10-24,8.643209
2021-10-25,8.637532
2021-10-26,8.656612
2021-10-27,8.575744
2021-10-28,8.46414
2021-10-29,8.332493
2021-10-30,8.351578
2021-10-31,8.351752
2021-11-01,8.295235
