date,rate
2021-10-01,8.77199
2021-10-02,8.760408
2021-10-03,8.760277
2021-10-04,8.77309
2021-10-05,8.82148
2021-10-06,8.823297
2021-10-07,8.860997
2021-10-08,8.853288
2021-10-09,8.835057
2021-10-10,8.83512
2021-10-11,8.84589
2021-10-12,8.861258
2021-10-13,8.865595
2021-10-14,8.865196
2021-10-15,8.907808
2021-10-16,8.87425
2021-10-17,8.881041
2021-10-18,8.875669
2021-10-19,8.908423
2021-10-20,8.909054
2021-10-21,8.925226
2021-10-22,8.894615
2021-10-23,8.886315
2021-10-24,8.88736
2021-10-25,8.927322
2021-10-26,8.932468
2021-10-27,8.900151
2021-10-28,8.877917
2021-10-29,8.886524
2021-10-30,8.880327
2021-10-31,8.878147
2021-11-01,8.862767
