date,rate
2021-10-01,1602.31825
2021-10-02,1601.874362
2021-10-03,1599.37921
2021-10-04,1611.824754
2021-10-05,1617.365762
2021-10-06,1620.752729
2021-10-07,1621.85354
2021-10-08,1630.416437
2021-10-09,1628.187051
2021-10-10,1629.379739
2021-10-11,1628.760958
2021-10-12,1628.530435
2021-10-13,1620.151761
2021-10-14,1620.852812
2021-10-15,1626.751942
2021-10-16,1625.458781
2021-10-17,1623.241298
2021-10-18,1626.215655
2021-10-19,1622.968315
2021-10-20,1624.535775
2021-10-21,1625.81048
2021-10-22,1619.388914
2021-10-23,1620.505294
2021-10-24,1620.580229
2021-10-25,1608.644156
2021-10-26,1607.961234
2021-10-27,1609.106826
2021-10-28,1611.404336
2021-10-29,1609.11504
2021-10-30,1609.020112
2021-10-31,1608.436545
2021-11-01,1608.330236
