date,rate
2021-10-01,17.239053
2021-10-02,17.261047
2021-10-03,17.255535
2021-10-04,17.350887
2021-10-05,17.376136
2021-10-06,17.451509
2021-10-07,17.537116
2021-10-08,17.619563
2021-10-09,17.630821
2021-10-10,17.626606
2021-10-11,17.607546
2021-10-12,17.693405
2021-10-13,17.619512
2021-10-14,17.714031
2021-10-15,17.66503
2021-10-16,17.677907
2021-10-17,17.69228
2021-10-18,17.755782
2021-10-19,17.749489
2021-10-20,17.795408
2021-10-21,17.839311
2021-10-22,17.823526
2021-10-23,17.837443
2021-10-24,17.834593
2021-10-25,17.907701
2021-10-26,17.896728
2021-10-27,17.960176
2021-10-28,17.831747
2021-10-29,17.919841
2021-10-30,17.907552
2021-10-31,17.912843
2021-11-01,17.915195
