date,rate
2021-10-01,102.355661
2021-10-02,102.479562
2021-10-03,102.455379
2021-10-04,101.970563
2021-10-05,102.034856
2021-10-06,102.04384
2021-10-07,102.714822
2021-10-08,103.465449
2021-10-09,103.590198
2021-10-10,103.603029
2021-10-11,104.054855
2021-10-12,104.263854
2021-10-13,103.745545
2021-10-14,104.39642
2021-10-15,104.093585
2021-10-16,104.140943
2021-10-17,104.207165
2021-10-18,104.531313
2021-10-19,104.272553
2021-10-20,104.512668
2021-10-21,104.385887
2021-10-22,104.273612
2021-10-23,104.446991
2021-10-24,104.444336
2021-10-25,104.386962
2021-10-26,104.410834
2021-10-27,104.806988
2021-10-28,103.794468
2021-10-29,104.755749
2021-10-30,103.870565
2021-10-31,103.889124
2021-11-01,104.727605
