date,rate
2021-10-01,4066.818502
2021-10-02,4072.724748
2021-10-03,4071.966408
2021-10-04,4090.834593
2021-10-05,4097.456079
2021-10-06,4072.151131
2021-10-07,4060.020452
2021-10-08,4060.581918
2021-10-09,4060.733538
2021-10-10,4058.168278
2021-10-11,4052.004137
2021-10-12,4022.489469
2021-10-13,4018.238258
2021-10-14,4065.448463
2021-10-15,4075.507835
2021-10-16,4075.344142
2021-10-17,4077.390824
2021-10-18,4079.309891
2021-10-19,4081.126005
2021-10-20,4100.551503
2021-10-21,4125.998988
2021-10-22,4128.761145
2021-10-23,4114.469851
2021-10-24,4113.235157
2021-10-25,4102.071647
2021-10-26,4101.340323
2021-10-27,4095.895027
2021-10-28,4127.205906
2021-10-29,4126.992543
2021-10-30,4105.54229
2021-10-31,4106.494778
2021-11-01,4107.150488
