date,rate
2021-10-01,4.032647
2021-10-02,4.029847
2021-10-03,4.029022
2021-10-04,4.05407
2021-10-05,4.044598
2021-10-06,4.040239
2021-10-07,4.041522
2021-10-08,4.044081
2021-10-09,4.042925
2021-10-10,4.040877
2021-10-11,4.045848
2021-10-12,4.0306
2021-10-13,4.050155
2021-10-14,4.062057
2021-10-15,4.057753
2021-10-16,4.061924
2021-10-17,4.063116
2021-10-18,4.061609
2021-10-19,4.063399
2021-10-20,4.077129
2021-10-21,4.08742
2021-10-22,4.092025
2021-10-23,4.093531
2021-10-24,4.093553
2021-10-25,4.079925
2021-10-26,4.074334
2021-10-27,4.084251
2021-10-28,4.110514
2021-10-29,4.091922
2021-10-30,4.095741
2021-10-31,4.097113
2021-11-01,4.091935
