date,rate
2021-10-01,330.990915
2021-10-02,331.526336
2021-10-03,331.335718
2021-10-04,331.976724
2021-10-05,332.178143
2021-10-06,335.109378
2021-10-07,333.98758
2021-10-08,336.327161
2021-10-09,335.513257
2021-10-10,335.205859
2021-10-11,334.95302
2021-10-12,335.636929
2021-10-13,336.245711
2021-10-14,335.448831
2021-10-15,335.389917
2021-10-16,336.224216
2021-10-17,336.183961
2021-10-18,337.73101
2021-10-19,337.670955
2021-10-20,338.279574
2021-10-21,340.476716
2021-10-22,341.98073
2021-10-23,341.734573
2021-10-24,341.775023
2021-10-25,342.880569
2021-10-26,342.064379
2021-10-27,341.108694
2021-10-28,339.245556
2021-10-29,340.271786
2021-10-30,340.033284
2021-10-31,340.190816
2021-11-01,339.975196
