date,rate
2021-10-01,0.769749
2021-10-02,0.769464
2021-10-03,0.77023
2021-10-04,0.77286
2021-10-05,0.773754
2021-10-06,0.774339
2021-10-07,0.771029
2021-10-08,0.773717
2021-10-09,0.774383
2021-10-10,0.774362
2021-10-11,0.774027
2021-10-12,0.775621
2021-10-13,0.777016
2021-10-14,0.775992
2021-10-15,0.774693
2021-10-16,0.775293
2021-10-17,0.775655
2021-10-18,0.771523
2021-10-19,0.770185
2021-10-20,0.772069
2021-10-21,0.771786
2021-10-22,0.773198
2021-10-23,0.772582
2021-10-24,0.772594
2021-10-25,0.77134
2021-10-26,0.771657
2021-10-27,0.768138
2021-10-28,0.762733
2021-10-29,0.763568
2021-10-30,0.763622
2021-10-31,0.762742
2021-11-01,0.758661
