date,rate
2021-10-01,1.31726
2021-10-02,1.317355
2021-10-03,1.314257
2021-10-04,1.333657
2021-10-05,1.331559
2021-10-06,1.326788
2021-10-07,1.325617
2021-10-08,1.321784
2021-10-09,1.322841
2021-10-10,1.319697
2021-10-11,1.319749
2021-10-12,1.314539
2021-10-13,1.324952
2021-10-14,1.326716
2021-10-15,1.327561
2021-10-16,1.327384
2021-10-17,1.32727
2021-10-18,1.334709
2021-10-19,1.340077
2021-10-20,1.346356
2021-10-21,1.347332
2021-10-22,1.351399
2021-10-23,1.350824
2021-10-24,1.350891
2021-10-25,1.351527
2021-10-26,1.352582
2021-10-27,1.340723
2021-10-28,1.342548
2021-10-29,1.31835
2021-10-30,1.334076
2021-10-31,1.334028
2021-11-01,1.320216
