date,rate
2021-10-01,0.010899
2021-10-02,0.010909
2021-10-03,0.010907
2021-10-04,0.010816
2021-10-05,0.010736
2021-10-06,0.010802
2021-10-07,0.010802
2021-10-08,0.010612
2021-10-09,0.010612
2021-10-10,0.010619
2021-10-11,0.010608
2021-10-12,0.010632
2021-10-13,0.010666
2021-10-14,0.010566
2021-10-15,0.010467
2021-10-16,0.010465
2021-10-17,0.010467
2021-10-18,0.010575
2021-10-19,0.010618
2021-10-20,0.010597
2021-10-21,0.010519
2021-10-22,0.010541
2021-10-23,0.010511
2021-10-24,0.010513
2021-10-25,0.01064
2021-10-26,0.010695
2021-10-27,0.010651
2021-10-28,0.010603
2021-10-29,0.010593
2021-10-30,0.010567
2021-10-31,0.010561
2021-11-01,0.010586
