date,rate
2021-10-01,1.468365
2021-10-02,1.467073
2021-10-03,1.466836
2021-10-04,1.461198
2021-10-05,1.45849
2021-10-06,1.456192
2021-10-07,1.450623
2021-10-08,1.443876
2021-10-09,1.443518
2021-10-10,1.442748
2021-10-11,1.441585
2021-10-12,1.435828
2021-10-13,1.440439
2021-10-14,1.433176
2021-10-15,1.436232
2021-10-16,1.435797
2021-10-17,1.435123
2021-10-18,1.435177
2021-10-19,1.437
2021-10-20,1.435142
2021-10-21,1.436958
2021-10-22,1.440353
2021-10-23,1.439333
2021-10-24,1.439772
2021-10-25,1.436938
2021-10-26,1.435904
2021-10-27,1.431311
2021-10-28,1.443278
2021-10-29,1.432045
2021-10-30,1.432403
2021-10-31,1.432457
2021-11-01,1.431929
